n,radius,center,randomCenter,centerShift,endpoints,EPZs,EPZsFreq,distance,preprocessingTime,normalProcessingTime
3,1000,"[33.64025067958688, -117.83443429448087]","[33.63715353041917, -117.83149100124004]",438.8286027767196,"[[33.63127, -117.84225], [33.63148, -117.84188], [33.65489, -117.82884], [33.64724, -117.84663], [33.65048, -117.83075], [33.64423, -117.84478], [33.67733, -117.85939], [33.6441, -117.84458], [33.64875, -117.83027], [33.64354, -117.84234], [33.63173, -117.81975], [33.65048, -117.82217], [33.63272, -117.82171], [33.64198, -117.82183], [33.63279, -117.82188], [33.64177, -117.8219], [33.65058, -117.83082], [33.64572, -117.8455], [33.63171, -117.8197], [33.64657, -117.82241], [33.65448, -117.83909], [33.64143, -117.84649], [33.63278, -117.82182], [33.64225, -117.82177], [33.65484, -117.83681], [33.64409, -117.84456], [33.64964, -117.83051], [33.64418, -117.84468], [33.63173, -117.81979], [33.65049, -117.82207], [33.64718, -117.83516], [33.64154, -117.84456], [33.65049, -117.83072], [33.64551, -117.84545], [33.65478, -117.83645], [33.64407, -117.84457], [33.65067, -117.83088], [33.64419, -117.84467], [33.64885, -117.83038], [33.64727, -117.84649], [33.65517, -117.83748], [33.64414, -117.84467], [33.65053, -117.83079], [33.64724, -117.84654], [33.63205, -117.84075], [33.63204, -117.84077], [33.65525, -117.83757], [33.64725, -117.84662], [33.63288, -117.82186], [33.64134, -117.8467], [33.65367, -117.82659], [33.6442, -117.84452], [33.63178, -117.81994], [33.65048, -117.82201], [33.6547, -117.83911], [33.6285, -117.8061], [33.65526, -117.83751], [33.64531, -117.84542], [33.63278, -117.82182], [33.64216, -117.82177], [33.65062, -117.83083], [33.64409, -117.84457], [33.63285, -117.82194], [33.63269, -117.82175], [33.63267, -117.82161], [33.64209, -117.8218], [33.63287, -117.82195], [33.64202, -117.82184], [33.63186, -117.82011], [33.6464, -117.82229], [33.65069, -117.83087], [33.64402, -117.84448], [33.63278, -117.8218], [33.64198, -117.82185], [33.64616, -117.82939], [33.64351, -117.8425], [33.65058, -117.8308], [33.64722, -117.84662], [33.63262, -117.82149], [33.64201, -117.82181], [33.63207, -117.84078], [33.56461, -117.8299], [33.63273, -117.82164], [33.642, -117.82183], [33.63254, -117.82136], [33.64149, -117.82199], [33.63274, -117.82172], [33.6427, -117.82165], [33.63192, -117.82025], [33.6505, -117.82192], [33.63288, -117.82198], [33.64185, -117.82187], [33.63275, -117.82175], [33.64233, -117.82175], [33.64868, -117.83026], [33.64357, -117.84222], [33.63261, -117.82148], [33.6415, -117.82203], [33.63268, -117.82165], [33.64161, -117.82198]]","[[33.636728144435516, -117.81728661649363], [33.62504717909663, -117.8309006624646], [33.63896059323956, -117.80941359650963]]","[22, 10, 9]","[1318.6698554516195, 1343.9015686877547, 2058.009497149119]",0.3110370635986328,416.15902733802795
4,1000,"[33.64025067958688, -117.83443429448087]","[33.635162525000254, -117.83182205255073]",614.1929111914365,"[[33.63186, -117.82011], [33.6464, -117.82229], [33.63254, -117.82136], [33.64149, -117.82199], [33.6322, -117.82089], [33.64225, -117.82177], [33.63239, -117.82115], [33.64201, -117.82181], [33.63219, -117.82078], [33.64185, -117.82187], [33.632, -117.82034], [33.64674, -117.82244], [33.63222, -117.8209], [33.64198, -117.82183], [33.63155, -117.8418], [33.56461, -117.8299], [33.65485, -117.83678], [33.64424, -117.84473], [33.63252, -117.82125], [33.64202, -117.82184], [33.63222, -117.82087], [33.6427, -117.82165], [33.63253, -117.82129], [33.64021, -117.82253], [33.65478, -117.83645], [33.64407, -117.84457], [33.63251, -117.82143], [33.64177, -117.8219], [33.63186, -117.82003], [33.65052, -117.82208], [33.63193, -117.82022], [33.6506, -117.82147], [33.64867, -117.83027], [33.64723, -117.84661], [33.65524, -117.83752], [33.64549, -117.84549], [33.63173, -117.81979], [33.65049, -117.82207], [33.65502, -117.82862], [33.64528, -117.84541], [33.65516, -117.83744], [33.64531, -117.84547], [33.6319, -117.82015], [33.64663, -117.82238], [33.65059, -117.83081], [33.64533, -117.84546], [33.65612, -117.82887], [33.64423, -117.84472], [33.63245, -117.82122], [33.64198, -117.82185], [33.63142, -117.84194], [33.6314, -117.84191], [33.63223, -117.82088], [33.64209, -117.8218], [33.63177, -117.81989], [33.64723, -117.84663], [33.65517, -117.83748], [33.64414, -117.84467], [33.65521, -117.83748], [33.64724, -117.8466], [33.65561, -117.8356], [33.64422, -117.84476], [33.63171, -117.8197], [33.64657, -117.82241], [33.6548, -117.83647], [33.64537, -117.84548], [33.65069, -117.83087], [33.64402, -117.84448], [33.65053, -117.83079], [33.64724, -117.84654], [33.64718, -117.83516], [33.64154, -117.84456], [33.63229, -117.82106], [33.64252, -117.8217], [33.65477, -117.83639], [33.64534, -117.84545], [33.63222, -117.82091], [33.64029, -117.8225], [33.65493, -117.82889], [33.64527, -117.84543], [33.64891, -117.83033], [33.64419, -117.84472], [33.65489, -117.82884], [33.64724, -117.84663], [33.67638, -117.86301], [33.64722, -117.84654], [33.65456, -117.82656], [33.64536, -117.84546]]","[[33.64470838326636, -117.84970088755308], [33.630457136959315, -117.82144282917686], [33.64652656036388, -117.84137990843685]]","[13, 12, 12]","[1967.7939120763074, 1095.3210297573555, 1541.0956644899143]",0.13565802574157715,463.24546790122986
5,1000,"[33.64025067958688, -117.83443429448087]","[33.63767242981192, -117.83001247005264]",500.06637529190743,"[[33.63242, -117.82111], [33.64217, -117.84268], [33.64891, -117.83033], [33.64419, -117.84472], [33.65612, -117.82887], [33.64423, -117.84472], [33.63223, -117.82088], [33.64352, -117.82162], [33.67733, -117.85939], [33.6441, -117.84458], [33.63177, -117.81989], [33.64723, -117.84663], [33.64868, -117.83026], [33.64357, -117.84222], [33.63221, -117.82089], [33.63221, -117.82095], [33.6547, -117.83911], [33.6285, -117.8061], [33.65448, -117.83909], [33.64143, -117.84649], [33.67638, -117.86301], [33.64722, -117.84654], [33.65519, -117.83748], [33.64725, -117.84665], [33.63222, -117.82091], [33.64392, -117.8217], [33.63179, -117.81985], [33.64668, -117.82243], [33.63171, -117.8197], [33.64657, -117.82241], [33.63222, -117.8209], [33.64368, -117.82166], [33.64863, -117.83023], [33.64722, -117.84655], [33.6492, -117.82798], [33.64926, -117.82766], [33.64865, -117.83022], [33.64417, -117.84473], [33.63222, -117.82087], [33.64374, -117.82167], [33.65053, -117.83079], [33.64724, -117.84654], [33.65517, -117.83755], [33.64547, -117.84545], [33.63221, -117.82088], [33.64338, -117.82164], [33.64875, -117.83027], [33.64354, -117.84234], [33.64964, -117.83051], [33.64418, -117.84468], [33.65529, -117.83753], [33.64723, -117.84654], [33.65456, -117.82656], [33.64536, -117.84546], [33.63182, -117.82002], [33.64674, -117.82244], [33.65062, -117.83083], [33.64409, -117.84457], [33.63227, -117.82094], [33.64357, -117.82169], [33.64885, -117.83038], [33.64727, -117.84649], [33.6322, -117.82082], [33.64359, -117.82161], [33.63186, -117.82011], [33.6464, -117.82229], [33.64726, -117.82978], [33.64351, -117.8425], [33.65059, -117.83081], [33.64533, -117.84546], [33.65516, -117.83744], [33.64531, -117.84547], [33.63219, -117.82081], [33.64354, -117.82165], [33.63239, -117.82115], [33.64404, -117.82168], [33.63221, -117.82082], [33.64357, -117.82166], [33.65523, -117.83753], [33.64724, -117.84672], [33.64716, -117.82916], [33.64781, -117.82964], [33.63222, -117.82093], [33.64435, -117.8217]]","[[33.645274444474126, -117.8429444361355], [33.633559830723804, -117.81939073800147], [33.63046983007814, -117.82144877705866]]","[12, 10, 9]","[1466.3801804591294, 1085.909522661323, 1126.717548491235]",0.1558668613433838,227.7477262020111
6,1000,"[33.64025067958688, -117.83443429448087]","[33.63535795486962, -117.83212678378536]",583.3801596473911,"[[33.65524, -117.8375], [33.64404, -117.84458], [33.62832, -117.80591], [33.64159, -117.84542], [33.65062, -117.83524], [33.64954, -117.83946], [33.63275, -117.82176], [33.64006, -117.82262], [33.63182, -117.82002], [33.64674, -117.82244], [33.63273, -117.82164], [33.642, -117.82183], [33.65484, -117.83681], [33.64409, -117.84456], [33.64868, -117.83026], [33.64357, -117.84222], [33.63275, -117.82175], [33.64233, -117.82175], [33.63142, -117.84194], [33.6314, -117.84191], [33.6547, -117.83911], [33.6285, -117.8061], [33.63221, -117.82089], [33.63221, -117.82095], [33.63173, -117.81979], [33.65049, -117.82207], [33.64764, -117.82992], [33.64721, -117.84658], [33.65054, -117.82205], [33.64204, -117.82181], [33.65567, -117.83313], [33.64558, -117.84546], [33.63223, -117.82088], [33.64352, -117.82162], [33.63221, -117.82088], [33.64338, -117.82164], [33.6322, -117.82089], [33.64225, -117.82177], [33.65524, -117.83752], [33.64549, -117.84549], [33.64875, -117.83027], [33.64354, -117.84234], [33.63227, -117.82094], [33.64357, -117.82169], [33.65502, -117.82862], [33.64528, -117.84541], [33.63268, -117.82165], [33.64161, -117.82198], [33.65367, -117.82659], [33.6442, -117.84452], [33.65477, -117.83639], [33.64534, -117.84545], [33.65049, -117.83072], [33.64551, -117.84545], [33.64795, -117.82998], [33.64723, -117.84662], [33.67638, -117.86301], [33.64722, -117.84654], [33.65383, -117.83879], [33.64153, -117.84553], [33.64934, -117.83013], [33.64417, -117.84464], [33.65493, -117.82889], [33.64527, -117.84543]]","[[33.636743715501176, -117.8173043227497], [33.64469479739178, -117.8496866556489], [33.643851714019796, -117.85167149782409]]","[8, 6, 6]","[1383.745213589719, 1930.379419016503, 2043.3599216312555]",0.09010958671569824,178.2725749015808
7,1000,"[33.64025067958688, -117.83443429448087]","[33.643768584687415, -117.83220435856259]",441.63984905485023,"[[33.63219, -117.82078], [33.64983, -117.82417], [33.65477, -117.83639], [33.64534, -117.84545], [33.65456, -117.82656], [33.64536, -117.84546], [33.63229, -117.82106], [33.64981, -117.82418], [33.63223, -117.82088], [33.64989, -117.82421], [33.6547, -117.83911], [33.6285, -117.8061], [33.63239, -117.82115], [33.64992, -117.82425], [33.65525, -117.83757], [33.64725, -117.84662], [33.63178, -117.81994], [33.65048, -117.82201], [33.63193, -117.82022], [33.6506, -117.82147], [33.632, -117.82034], [33.64983, -117.82414], [33.65367, -117.82659], [33.6442, -117.84452], [33.65517, -117.83748], [33.64414, -117.84467], [33.63173, -117.81979], [33.65049, -117.82207], [33.63288, -117.82186], [33.64134, -117.8467], [33.65523, -117.83753], [33.64724, -117.84672], [33.63222, -117.8209], [33.64986, -117.82422], [33.6539, -117.83883], [33.64558, -117.84554], [33.65516, -117.83744], [33.64531, -117.84547], [33.65262, -117.83], [33.64418, -117.84468], [33.6322, -117.82082], [33.64982, -117.82416], [33.63313, -117.82256], [33.6498, -117.82417], [33.63339, -117.82315], [33.6499, -117.8242], [33.6548, -117.83647], [33.64537, -117.84548], [33.65561, -117.8356], [33.64422, -117.84476], [33.65261, -117.83002], [33.64351, -117.84303], [33.63242, -117.82111], [33.64208, -117.84298], [33.63222, -117.82093], [33.64988, -117.82421], [33.67733, -117.85939], [33.6441, -117.84458], [33.63219, -117.82081], [33.64989, -117.82421], [33.65524, -117.83755], [33.64725, -117.84663], [33.63275, -117.82175], [33.6499, -117.82423], [33.63337, -117.82307], [33.64993, -117.82423], [33.65277, -117.8298], [33.64355, -117.84331], [33.63275, -117.82176], [33.64988, -117.82423], [33.65199, -117.8367], [33.64154, -117.84456], [33.6526, -117.82998], [33.64409, -117.84457], [33.65482, -117.83677], [33.64419, -117.84469], [33.65521, -117.83748], [33.64724, -117.8466], [33.63342, -117.82319], [33.64987, -117.82419], [33.65516, -117.83741], [33.64724, -117.84656], [33.65489, -117.82884], [33.64724, -117.84663], [33.65274, -117.8299], [33.64727, -117.84649], [33.63268, -117.82165], [33.64989, -117.82422], [33.62832, -117.80591], [33.64159, -117.84542], [33.6526, -117.82996], [33.64722, -117.84655], [33.65276, -117.82985], [33.64721, -117.84658], [33.63221, -117.82088], [33.64989, -117.82422], [33.65274, -117.82986], [33.64533, -117.84546], [33.65383, -117.83879], [33.64153, -117.84553], [33.65519, -117.83748], [33.64542, -117.84552], [33.65484, -117.83674], [33.64724, -117.84668], [33.65263, -117.82998], [33.64423, -117.84478]]","[[33.64719160334383, -117.82982579069028], [33.64377429676399, -117.83216174582613], [33.645443064200876, -117.83102928766152]]","[27, 22, 16]","[439.12960048642736, 4.003573506712275, 215.3537555296835]",0.3653898239135742,451.7178735733032
8,1000,"[33.64025067958688, -117.83443429448087]","[33.6364144085603, -117.82958547921234]",619.2049472741314,"[[33.65069, -117.83087], [33.64402, -117.84448], [33.67733, -117.85939], [33.6441, -117.84458], [33.63186, -117.82011], [33.6464, -117.82229], [33.65456, -117.82656], [33.64536, -117.84546], [33.65064, -117.83082], [33.64521, -117.84546], [33.63186, -117.82003], [33.65052, -117.82208], [33.63177, -117.81972], [33.64274, -117.82167], [33.65477, -117.83639], [33.64534, -117.84545], [33.6317, -117.81974], [33.63175, -117.82], [33.64865, -117.83022], [33.64417, -117.84473], [33.64875, -117.83027], [33.64354, -117.84234], [33.65578, -117.83349], [33.64414, -117.84466], [33.63174, -117.81997], [33.64647, -117.82239], [33.65523, -117.83753], [33.64724, -117.84672], [33.65383, -117.83879], [33.64153, -117.84553], [33.65261, -117.83002], [33.64351, -117.84303], [33.63171, -117.8197], [33.64657, -117.82241], [33.63184, -117.82005], [33.64988, -117.82423], [33.65526, -117.83751], [33.64531, -117.84542], [33.63175, -117.81978], [33.64989, -117.82421], [33.6547, -117.83911], [33.6285, -117.8061], [33.6548, -117.83647], [33.64537, -117.84548], [33.65485, -117.83678], [33.64424, -117.84473], [33.6318, -117.8198], [33.6426, -117.82171], [33.64891, -117.83033], [33.64419, -117.84472], [33.65489, -117.82884], [33.64724, -117.84663], [33.65062, -117.83524], [33.64954, -117.83946], [33.65493, -117.82889], [33.64527, -117.84543], [33.63177, -117.81993], [33.6499, -117.8242], [33.6318, -117.81995], [33.64993, -117.82423], [33.63178, -117.81994], [33.65048, -117.82201]]","[[33.64381725606897, -117.84682933870253], [33.653230834457354, -117.82799569299215], [33.64531295309566, -117.84299727913864]]","[3, 3, 3]","[1798.1704502749644, 1871.0319702967379, 1588.1667248192614]",0.11513519287109375,97.72929620742798
9,1000,"[33.64025067958688, -117.83443429448087]","[33.63675065945337, -117.82756015252244]",746.6071633820062,"[[33.63145, -117.81852], [33.64502, -117.82181], [33.6314, -117.81871], [33.64647, -117.82239], [33.64934, -117.83013], [33.64417, -117.84464], [33.65526, -117.83751], [33.64531, -117.84542], [33.65069, -117.83087], [33.64402, -117.84448], [33.65578, -117.83349], [33.64414, -117.84466], [33.63141, -117.81849], [33.64992, -117.82425], [33.65493, -117.83633], [33.64514, -117.84545], [33.65519, -117.83748], [33.64542, -117.84552], [33.63143, -117.81861], [33.6499, -117.82423], [33.65456, -117.82656], [33.64536, -117.84546], [33.63142, -117.81864], [33.64986, -117.82422], [33.65261, -117.83002], [33.64351, -117.84303], [33.63145, -117.81861], [33.64983, -117.82417], [33.63143, -117.81851], [33.64442, -117.8217], [33.63142, -117.81836], [33.64663, -117.82238], [33.67638, -117.86301], [33.64722, -117.84654], [33.65199, -117.8367], [33.64154, -117.84456], [33.63142, -117.81851], [33.64982, -117.82416], [33.65524, -117.83755], [33.64725, -117.84663], [33.65448, -117.83909], [33.64143, -117.84649], [33.63145, -117.81865], [33.64674, -117.82244], [33.65493, -117.82889], [33.64527, -117.84543], [33.6492, -117.82798], [33.64926, -117.82766], [33.65383, -117.83879], [33.64153, -117.84553], [33.63142, -117.81843], [33.64989, -117.82422], [33.63144, -117.81856], [33.65049, -117.82207], [33.6526, -117.82996], [33.64722, -117.84655], [33.63148, -117.81881], [33.64456, -117.82173], [33.65054, -117.82205], [33.64433, -117.82169], [33.65478, -117.83645], [33.64407, -117.84457], [33.65524, -117.8375], [33.64404, -117.84458], [33.65274, -117.8299], [33.64727, -117.84649], [33.6314, -117.81845], [33.64134, -117.8467], [33.65277, -117.8298], [33.64355, -117.84331], [33.64795, -117.82998], [33.64723, -117.84662], [33.65489, -117.82884], [33.64724, -117.84663], [33.65517, -117.83755], [33.64547, -117.84545], [33.63151, -117.81867], [33.64208, -117.84298], [33.65612, -117.82887], [33.64423, -117.84472], [33.6539, -117.83883], [33.64558, -117.84554], [33.63147, -117.81846], [33.64668, -117.82243], [33.6314, -117.81856], [33.64464, -117.82176], [33.65524, -117.83752], [33.64549, -117.84549], [33.65058, -117.83082], [33.64572, -117.8455], [33.63146, -117.81862], [33.64989, -117.82421], [33.65482, -117.83677], [33.64419, -117.84469], [33.63144, -117.81853], [33.65048, -117.82201], [33.65053, -117.83079], [33.64724, -117.84654], [33.65521, -117.83748], [33.64724, -117.8466], [33.62832, -117.80591], [33.64159, -117.84542]]","[[33.64473488169119, -117.84973179679851], [33.64556633357278, -117.84329713732583], [33.618956585021245, -117.81602731130498]]","[10, 9, 5]","[2239.443349092318, 1757.1348879321079, 2245.0700731865336]",0.17357635498046875,339.116672039032
0,1200,"[33.64025067958688, -117.83443429448087]","[33.64391787327141, -117.83826395626627]",540.0640981266245,"[[33.65561, -117.8356], [33.65245, -117.84647], [33.62832, -117.80591], [33.6476, -117.85052], [33.65257, -117.83003], [33.64765, -117.85067], [33.65489, -117.82884], [33.64765, -117.85068], [33.63171, -117.8197], [33.64657, -117.82241], [33.6548, -117.83647], [33.64765, -117.85072], [33.63326, -117.82277], [33.64215, -117.82175], [33.63142, -117.81851], [33.64982, -117.82416], [33.65521, -117.83748], [33.64779, -117.85099], [33.63186, -117.82003], [33.65052, -117.82208], [33.63222, -117.82093], [33.64988, -117.82421], [33.63221, -117.82088], [33.64989, -117.82422], [33.63145, -117.81852], [33.64502, -117.82181], [33.63155, -117.8418], [33.56461, -117.8299], [33.65274, -117.8299], [33.65252, -117.84642], [33.65477, -117.83639], [33.64767, -117.85075], [33.65456, -117.82656], [33.64766, -117.85077], [33.6314, -117.81845], [33.64775, -117.85092], [33.65488, -117.83908], [33.64773, -117.85092], [33.63151, -117.81867], [33.6477, -117.85087], [33.65493, -117.82889], [33.65245, -117.84643], [33.63148, -117.81881], [33.64456, -117.82173], [33.65054, -117.82205], [33.64433, -117.82169], [33.6549, -117.83908], [33.6551, -117.83929], [33.64945, -117.82676], [33.6494, -117.82709], [33.65246, -117.82969], [33.64759, -117.85055], [33.65263, -117.82995], [33.64765, -117.85061], [33.63193, -117.82022], [33.6506, -117.82147], [33.6314, -117.81856], [33.64464, -117.82176], [33.65277, -117.8298], [33.64764, -117.85063]]","[[33.635820038361096, -117.85600020269594], [33.65164968945781, -117.82374944987487], [33.634805317918435, -117.85860063074144]]","[6, 4, 4]","[1874.620806206737, 1596.3450315243651, 2140.3768573097714]",0.46654391288757324,160.4533336162567
1,1200,"[33.64025067958688, -117.83443429448087]","[33.64180581000471, -117.8282211252222]",601.6607871743716,"[[33.6314, -117.81871], [33.6507, -117.8207], [33.65263, -117.82995], [33.64765, -117.85061], [33.63148, -117.81881], [33.65077, -117.82092], [33.65258, -117.82956], [33.64759, -117.85055], [33.65493, -117.83633], [33.64514, -117.84545], [33.63141, -117.81849], [33.65077, -117.82065], [33.65516, -117.83741], [33.64724, -117.84656], [33.65529, -117.83753], [33.64723, -117.84654], [33.65277, -117.8298], [33.64764, -117.85063], [33.63143, -117.81851], [33.65044, -117.82015], [33.63147, -117.81846], [33.65059, -117.82054], [33.65448, -117.83909], [33.64143, -117.84649], [33.63155, -117.8418], [33.56461, -117.8299], [33.65367, -117.82659], [33.6442, -117.84452], [33.65264, -117.82993], [33.64723, -117.84661], [33.67733, -117.85939], [33.6441, -117.84458], [33.63243, -117.82117], [33.65082, -117.82088], [33.63142, -117.81836], [33.65084, -117.8211], [33.63145, -117.81865], [33.65061, -117.82067], [33.65482, -117.83677], [33.64419, -117.84469], [33.6526, -117.83001], [33.64402, -117.84448], [33.6314, -117.81856], [33.65068, -117.82044], [33.63184, -117.82005], [33.65074, -117.82075], [33.63221, -117.82082], [33.65073, -117.82045], [33.63146, -117.81862], [33.65077, -117.82096], [33.6548, -117.83647], [33.64765, -117.85072], [33.65264, -117.82989], [33.64419, -117.84472], [33.65561, -117.8356], [33.65245, -117.84647], [33.63144, -117.81856], [33.6508, -117.82088], [33.65484, -117.83674], [33.64724, -117.84668], [33.65274, -117.82986], [33.64533, -117.84546], [33.65517, -117.83748], [33.64414, -117.84467], [33.65477, -117.83639], [33.64767, -117.85075], [33.632, -117.82034], [33.65059, -117.82066], [33.65519, -117.83748], [33.64725, -117.84665], [33.65524, -117.83752], [33.64549, -117.84549], [33.63142, -117.81843], [33.65073, -117.82056], [33.6526, -117.82998], [33.64409, -117.84457], [33.65456, -117.82656], [33.64766, -117.85077], [33.65276, -117.82985], [33.64721, -117.84658], [33.63222, -117.82087], [33.65077, -117.82091], [33.65263, -117.82994], [33.64551, -117.84545]]","[[33.641818057500146, -117.82823145716196], [33.64164783549292, -117.8279415997908], [33.6288871334348, -117.82251679213167]]","[4, 4, 4]","[1.6625556341865328, 31.296569214114626, 1527.4981080048785]",0.45273756980895996,199.07671666145325
2,1200,"[33.64025067958688, -117.83443429448087]","[33.63772714582744, -117.82894442651045]",581.1596323890739,"[[33.63144, -117.81828], [33.65059, -117.82054], [33.63139, -117.8183], [33.64989, -117.82422], [33.65561, -117.8356], [33.65245, -117.84647], [33.65524, -117.8375], [33.64404, -117.84458], [33.65058, -117.8308], [33.64722, -117.84662], [33.63134, -117.81763], [33.64982, -117.82416], [33.65521, -117.83748], [33.64779, -117.85099], [33.63142, -117.81818], [33.65077, -117.82092], [33.64945, -117.82676], [33.6494, -117.82709], [33.63131, -117.81743], [33.65052, -117.82208], [33.65502, -117.82862], [33.64528, -117.84541], [33.65612, -117.82887], [33.64423, -117.84472], [33.65493, -117.83633], [33.64514, -117.84545], [33.65262, -117.83], [33.64418, -117.84468], [33.63133, -117.81775], [33.6498, -117.82417], [33.63139, -117.81839], [33.65074, -117.82075], [33.63145, -117.81826], [33.6477, -117.85087], [33.65277, -117.8298], [33.64764, -117.85063], [33.64906, -117.82815], [33.64852, -117.82989], [33.65567, -117.83313], [33.64558, -117.84546], [33.63142, -117.81808], [33.6473, -117.82281], [33.63133, -117.8176], [33.64803, -117.8232], [33.65456, -117.82656], [33.64766, -117.85077], [33.63141, -117.81775], [33.65073, -117.82045], [33.65524, -117.83755], [33.64725, -117.84663], [33.65482, -117.83677], [33.64419, -117.84469], [33.63136, -117.81795], [33.64981, -117.82418], [33.65484, -117.83674], [33.64724, -117.84668], [33.63141, -117.81824], [33.64733, -117.82281], [33.63137, -117.81798], [33.65077, -117.82065], [33.63142, -117.84194], [33.6314, -117.84191], [33.65478, -117.83645], [33.64407, -117.84457], [33.67638, -117.86301], [33.64722, -117.84654], [33.6526, -117.83001], [33.64402, -117.84448], [33.63139, -117.81823], [33.6505, -117.82192], [33.65524, -117.83752], [33.64549, -117.84549], [33.65258, -117.82956], [33.64759, -117.85055], [33.63138, -117.81833], [33.6499, -117.8242], [33.65516, -117.83744], [33.64531, -117.84547], [33.67733, -117.85939], [33.6441, -117.84458], [33.65263, -117.82998], [33.64423, -117.84478], [33.65516, -117.83741], [33.64724, -117.84656], [33.63136, -117.8177], [33.64987, -117.82419], [33.65367, -117.82659], [33.6442, -117.84452], [33.65484, -117.83681], [33.64409, -117.84456], [33.63138, -117.81809], [33.65068, -117.82044], [33.63141, -117.81835], [33.65077, -117.82096], [33.65517, -117.83748], [33.64414, -117.84467], [33.65488, -117.83908], [33.64773, -117.85092], [33.63141, -117.81809], [33.6506, -117.82147], [33.63141, -117.81831], [33.65061, -117.82067], [33.63135, -117.81772], [33.64746, -117.82287], [33.65477, -117.83639], [33.64767, -117.85075], [33.64865, -117.83022], [33.64417, -117.84473], [33.65261, -117.83002], [33.64351, -117.84303]]","[[33.635852790002765, -117.85605262675267], [33.62419831696144, -117.81888855943922], [33.637368344088934, -117.85478896372318]]","[16, 8, 6]","[2523.571774723814, 1766.9699797259143, 2398.065291945907]",0.24233746528625488,390.2072243690491
3,1200,"[33.64025067958688, -117.83443429448087]","[33.642415497786196, -117.82522093298118]",887.8210754233224,"[[33.65516, -117.83741], [33.64724, -117.84656], [33.63136, -117.81795], [33.6482, -117.81413], [33.63173, -117.81975], [33.64823, -117.81427], [33.65448, -117.83909], [33.64143, -117.84649], [33.6524, -117.83032], [33.64724, -117.84654], [33.65578, -117.83349], [33.64414, -117.84466], [33.64976, -117.81565], [33.63553, -117.8152], [33.63141, -117.81775], [33.64824, -117.81416], [33.63219, -117.82081], [33.64824, -117.81416], [33.63144, -117.81856], [33.64824, -117.81429], [33.65225, -117.83065], [33.64722, -117.84662], [33.632, -117.82034], [33.64828, -117.81415], [33.65485, -117.83678], [33.64424, -117.84473], [33.63143, -117.81851], [33.64824, -117.81421], [33.65612, -117.82887], [33.64423, -117.84472], [33.65524, -117.8375], [33.64404, -117.84458], [33.63145, -117.81826], [33.6477, -117.85087], [33.65257, -117.83003], [33.64765, -117.85067], [33.63142, -117.81864], [33.64822, -117.81426], [33.6497, -117.81559], [33.63551, -117.81517], [33.6548, -117.83647], [33.64765, -117.85072], [33.65274, -117.8299], [33.65252, -117.84642], [33.63177, -117.81972], [33.64822, -117.81424], [33.65482, -117.83677], [33.64419, -117.84469], [33.6314, -117.81871], [33.64822, -117.81421], [33.63127, -117.84225], [33.63148, -117.84188], [33.6314, -117.81845], [33.64775, -117.85092], [33.6526, -117.83001], [33.64402, -117.84448], [33.65263, -117.82995], [33.64765, -117.85061], [33.65524, -117.83755], [33.64725, -117.84663], [33.63217, -117.8208], [33.64823, -117.8143], [33.63138, -117.81833], [33.64824, -117.81413], [33.6526, -117.82996], [33.64722, -117.84655], [33.65261, -117.83002], [33.64351, -117.84303], [33.65517, -117.83748], [33.64414, -117.84467], [33.63131, -117.81743], [33.64825, -117.8142], [33.65477, -117.83639], [33.64767, -117.85075], [33.63133, -117.81775], [33.64823, -117.81413], [33.65489, -117.82884], [33.64765, -117.85068], [33.63141, -117.81835], [33.64822, -117.81424], [33.65525, -117.83757], [33.64725, -117.84662], [33.6549, -117.83908], [33.6551, -117.83929], [33.6547, -117.83911], [33.6285, -117.8061], [33.63221, -117.82075], [33.64826, -117.81418], [33.65262, -117.83], [33.64418, -117.84468], [33.63135, -117.81772], [33.6482, -117.8142], [33.63137, -117.81798], [33.64823, -117.81427], [33.65264, -117.82989], [33.64419, -117.84472], [33.65529, -117.83753], [33.64723, -117.84654], [33.63155, -117.8418], [33.56461, -117.8299]]","[[33.64717336957857, -117.8422285428685], [33.64208767475809, -117.81879050518103], [33.646023986188986, -117.84493721040782]]","[8, 7, 6]","[1663.6709045590314, 597.659616380511, 1872.3217268016747]",1.095201015472412,318.4168117046356
