name,location_name,latitude,longitude
The Shawshank Redemption,Ashland,40.869331,-82.317917
The Shawshank Redemption,Bissman Building (Closed),40.763622,-82.515564
The Shawshank Redemption,Butler,40.589268,-82.426643
The Shawshank Redemption,Ohio State Reformatory,40.784168,-82.502548
The Shawshank Redemption,Snyder Road and Hagerman Road,40.616440,-82.429008
The Shawshank Redemption,Upper Sandusky,40.827511,-83.281372
The Shawshank Redemption,Virgin Islands (Final Scene),17.679745,-64.900841
The Shawshank Redemption,Wyandot County Courthouse,40.827187,-83.280800
The Dark Knight,550 S Hope St,34.049660,-118.255707
The Dark Knight,Cairngorms National Park,57.060017,-3.607898
The Dark Knight,Cardington Studios,52.107933,-0.423461
The Dark Knight,Carnegie Mellon University,40.442440,-79.943153
The Dark Knight,Chand Bawri,27.007240,76.606415
The Dark Knight,Delta Point (Gotham General Hospital),51.379135,-0.100420
The Dark Knight,"Downtown, Los Angeles",34.039845,-118.247932
The Dark Knight,El Camino College,33.885521,-118.326874
The Dark Knight,El Camino Village,33.888344,-118.332596
The Dark Knight,Farmiloe Building (closed),51.520699,-0.101378
The Dark Knight,Greenwood Lake,41.222240,-74.295151
The Dark Knight,Heinz Field,40.446735,-80.015785
The Dark Knight,Inverness Airport,57.541225,-4.053508
The Dark Knight,La Loggia del Piazzale Michelangelo,43.761822,11.264711
The Dark Knight,Mehrangarh Fort,26.297928,73.018799
The Dark Knight,Newark,40.731441,-74.188026
The Dark Knight,Nottingham,52.954597,-1.159561
The Dark Knight,One Liberty Plaza,40.709518,-74.010674
The Dark Knight,Osterley Park And House,51.489414,-0.345879
The Dark Knight,Pittsburgh (Gotham City),40.435158,-80.001976
The Dark Knight,Queensboro Bridge,40.756702,-73.954506
The Dark Knight,Senate House,51.521023,-0.128841
The Dark Knight,Sony Pictures Studios,34.017433,-118.401627
The Dark Knight,Stansted Airport (Gotham City Airport),51.885815,0.238678
The Dark Knight,Third Street Tunnel,34.052807,-118.251175
The Dark Knight,Trump Tower,40.762325,-73.973907
The Dark Knight,Union Station,34.056206,-118.236572
The Dark Knight,Wall St,40.705997,-74.008987
The Dark Knight,Warner Brothers Burbank Studios,34.148224,-118.339310
The Dark Knight,Wollaton Hall,52.947845,-1.209799
The Godfather Part II,7B Horseshoe Bar aka Vazacs,40.725033,-73.981544
The Godfather Part II,Av. Mella,18.476238,-69.889229
The Godfather Part II,Calle Duarte,18.474518,-69.886520
The Godfather Part II,Calle Hostos,18.473351,-69.885422
The Godfather Part II,East Village,40.726624,-73.982605
The Godfather Part II,"El Embajador, a Royal Hideaway Hotel",18.454899,-69.933662
The Godfather Part II,Fanucci Residence,40.724590,-73.982353
The Godfather Part II,Fleur Du Lac Estates Association (Corleone Compound),39.102753,-120.161766
The Godfather Part II,Forza d'Agrò,37.914951,15.334050
The Godfather Part II,Greenwich Village,40.733727,-74.003456
The Godfather Part II,Hospital Padre Billini,18.471357,-69.889214
The Godfather Part II,Hyman Roth Residence,25.894215,-80.156616
The Godfather Part II,Lake Tahoe,39.096329,-120.033623
The Godfather Part II,Las Vegas,36.170452,-115.147148
The Godfather Part II,Manhattan,40.767704,-73.978271
The Godfather Part II,Miami,25.764952,-80.202324
The Godfather Part II,Parque Independencia,18.471247,-69.892052
The Godfather Part II,Riva Nazario Sauro,45.648159,13.762903
The Godfather Part II,Santo Domingo,18.486057,-69.931213
The Godfather Part II,Tomkin's Square Park,40.726410,-73.981857
The Godfather Part II,Trieste,45.653599,13.778510
The Godfather Part II,Via Vecchia Pozzillo,37.661682,15.173572
The Godfather Part II,W Washington D.C. Hotel,38.896961,-77.033493
12 Angry Men,New York City,40.742298,-73.982559
12 Angry Men,New York County Courthouse,40.714310,-74.001930
Schindler's List,Auschwitz-Birkenau Concentration Camp,50.038906,19.171297
Schindler's List,Jerusalem,31.768318,35.213711
Schindler's List,Józefa,50.050930,19.945850
Schindler's List,Kraków,50.062382,19.932924
Schindler's List,Most Pilsudskiego,50.045540,19.944941
Schindler's List,Plaszów,50.043324,19.982622
Schindler's List,Szeroka,50.052422,19.948021
Pulp Fiction,11813 Runnymede St,34.205936,-118.391266
Pulp Fiction,11827 Valerio Street,34.205036,-118.391251
Pulp Fiction,13763 Hawthorne Boulevard,33.908806,-118.352875
Pulp Fiction,1435 Flower Street,34.162949,-118.290237
Pulp Fiction,1541 Summitridge Dr,34.099152,-118.420868
Pulp Fiction,20933 Roscoe Blvd,34.220512,-118.589539
Pulp Fiction,2934 Riverside Drive,34.111053,-118.265823
Pulp Fiction,3519 La Clede Ave,34.119659,-118.257248
Pulp Fiction,4149 Kraft Ave,34.143940,-118.380424
Pulp Fiction,5800 Harold Way,34.099388,-118.316017
Pulp Fiction,A & R Auto Dismantlers,34.252350,-118.397812
Pulp Fiction,Beverly Hills,34.073620,-118.400352
Pulp Fiction,Hawthorne,33.916420,-118.350281
Pulp Fiction,Kendall Alley,34.146915,-118.149292
Pulp Fiction,Riverside Drive & Glendale Boulevard,34.111061,-118.264977
Pulp Fiction,The Raymond Theatre,34.148090,-118.149338
The Lord of the Rings: The Fellowship of the Ring,Buckland Road,-37.872272,175.684326
The Lord of the Rings: The Fellowship of the Ring,Camperdown Studios,-41.306202,174.823685
The Lord of the Rings: The Fellowship of the Ring,Deer Park Heights,-45.036549,168.703674
The Lord of the Rings: The Fellowship of the Ring,Harcourt Park,-41.102879,175.094360
The Lord of the Rings: The Fellowship of the Ring,Kaitoke Regional Park,-41.067394,175.197266
The Lord of the Rings: The Fellowship of the Ring,Lake Alta,-45.063122,168.810822
The Lord of the Rings: The Fellowship of the Ring,Lake Wakatipu,-45.056900,168.591995
The Lord of the Rings: The Fellowship of the Ring,Milford Sound,-44.674503,167.919434
The Lord of the Rings: The Fellowship of the Ring,Mount Ruapehu,-39.283619,175.561111
The Lord of the Rings: The Fellowship of the Ring,Port Waikato,-37.391396,174.719284
The Lord of the Rings: The Fellowship of the Ring,Putangirua Pinnacles,-41.444431,175.218063
The Lord of the Rings: The Fellowship of the Ring,Queenstown,-45.032700,168.658005
The Lord of the Rings: The Fellowship of the Ring,Rangitikei River,-40.017651,175.540237
The Lord of the Rings: The Fellowship of the Ring,South and North Mavora Lakes,-45.229050,168.172165
The Lord of the Rings: The Fellowship of the Ring,Stone Street Studios,-41.317581,174.813126
The Lord of the Rings: The Fellowship of the Ring,Twizel,-44.256500,170.098999
The Lord of the Rings: The Fellowship of the Ring,Upper Hutt,-41.125278,175.067841
The Lord of the Rings: The Fellowship of the Ring,Wellington,-41.286461,174.776230
"The Good, the Bad and the Ugly",Almería,36.840092,-2.467900
"The Good, the Bad and the Ugly",Arlanza River,42.031197,-3.598888
"The Good, the Bad and the Ugly",Burgos,42.340889,-3.699760
"The Good, the Bad and the Ugly",Cabo de Gata,36.780781,-2.241530
"The Good, the Bad and the Ugly",Carazo,41.969521,-3.353930
"The Good, the Bad and the Ugly",Colmenar Viejo,40.658951,-3.766040
"The Good, the Bad and the Ugly",Cortijo del Fraile,36.865620,-2.075143
"The Good, the Bad and the Ugly",Covarrubias,42.059189,-3.520240
"The Good, the Bad and the Ugly",Durango,24.023161,-104.671242
"The Good, the Bad and the Ugly",Granada,37.176479,-3.597940
"The Good, the Bad and the Ugly",La Calahorra,37.181358,-3.064510
"The Good, the Bad and the Ugly",La Pedriza,40.772499,-3.870090
"The Good, the Bad and the Ugly",Los Albaricoques,36.850307,-2.123087
"The Good, the Bad and the Ugly",Mini Hollywood,37.019821,-2.431640
"The Good, the Bad and the Ugly",Monasterio de San Pedro de Arlanza,42.048508,-3.467145
"The Good, the Bad and the Ugly",Rodalquilar,36.846851,-2.042987
"The Good, the Bad and the Ugly",Rome,41.890560,12.494270
"The Good, the Bad and the Ugly",Santo Domingo de Silos,41.962379,-3.419730
"The Good, the Bad and the Ugly",Tabernas,37.049450,-2.392680
Goodfellas,10 East 60th St,40.764324,-73.971992
Goodfellas,1080 Inwood Terrace (Henry & Karen's House),40.837318,-73.985985
Goodfellas,14 Alfred Ln (Bruce's House),40.953999,-73.780655
Goodfellas,"1818 86th St, Brooklyn",40.606728,-74.002304
Goodfellas,2995 Richmond Ave,40.571209,-74.169670
Goodfellas,5th Ave,40.774414,-73.965645
Goodfellas,Astoria,40.765549,-73.930748
Goodfellas,Astoria (Henry Hill's House),40.762428,-73.924011
Goodfellas,Atlantic Beach,40.586201,-73.732628
Goodfellas,Babbage St,40.701752,-73.834648
Goodfellas,Broadway,40.812401,-73.961700
Goodfellas,Catalina Beach Club,40.586922,-73.739311
Goodfellas,Chicago,41.883228,-87.632401
Goodfellas,Coney Island,40.576359,-73.974182
Goodfellas,Coney Island Ave & Avenue Y,40.589439,-73.960602
Goodfellas,"East Side, Manhattan",40.770760,-73.976555
Goodfellas,Foley Square,40.714325,-74.002907
Goodfellas,Fort Lee,40.850830,-73.967491
Goodfellas,George Washington Bridge,40.850670,-73.947227
Goodfellas,GoodFellas Diner (closed),40.722744,-73.913467
Goodfellas,Gowanus Canal,40.670822,-73.999611
Goodfellas,Hawaii Kai (closed),40.761639,-73.983757
Goodfellas,Hudson River,42.349583,-73.813805
Goodfellas,Jackson Hole,40.767525,-73.899384
Goodfellas,John F. Kennedy International Airport,40.641281,-73.778473
Goodfellas,Kaufman Astoria Studios,40.757004,-73.924164
Goodfellas,Lawrence,40.613705,-73.733330
Goodfellas,Long Island Railroad,40.699654,-73.832390
Goodfellas,Lower Manhattan,40.719517,-73.999825
Goodfellas,Marlboro,40.316101,-74.247543
Goodfellas,Maspeth,40.727844,-73.909279
Goodfellas,New Rochelle,40.911549,-73.782341
Goodfellas,New York County Supreme Court,40.714306,-74.002045
Goodfellas,Oyster Bay,40.871311,-73.537170
Goodfellas,Palisades Interstate Parkway,40.859940,-73.962440
Goodfellas,Prospect Park,40.660191,-73.969040
Goodfellas,Red Hook,40.673519,-74.011093
Goodfellas,Richmond Ave,40.579666,-74.169411
Goodfellas,Richmond Hill,40.694443,-73.830940
Goodfellas,Salerno's Restaurant (Henry and Karen Date),40.700546,-73.832817
Goodfellas,Smith St,40.675365,-73.998039
Goodfellas,Staten Island,40.573486,-74.138786
Goodfellas,Tampa,27.947420,-82.458778
Goodfellas,Valley Stream,40.663303,-73.710892
Goodfellas,West 9th Street & Smith Street,40.674740,-73.997772
Goodfellas,Woodhaven,40.690517,-73.859436
The Departed,12 Farnsworth St,42.351391,-71.048813
The Departed,Boston,42.358990,-71.058632
The Departed,Bronx,40.824200,-73.866142
The Departed,Brooklyn,40.697029,-73.951233
The Departed,Brooklyn Heights,40.703072,-73.992599
The Departed,Charlestown,42.377762,-71.067322
The Departed,Chinatown,42.347961,-71.056412
The Departed,Dorchester,42.299782,-71.078842
The Departed,Erich Lindemann Mental Health Center,42.362251,-71.063492
The Departed,Gerritsen Beach,40.587543,-73.922775
The Departed,Greenpoint,40.726830,-73.943512
The Departed,Lynn,42.464409,-70.948509
The Departed,New York City,40.713051,-74.007233
The Departed,Quincy,42.251389,-71.002342
The Departed,Sunset Park,40.652794,-74.014961
The Departed,SUNY Maritime College,40.809162,-73.801483
The Departed,White Plains,41.032730,-73.766327
The Godfather,1 Allen Ave (Kay Adams' School),37.961567,-122.558044
The Godfather,1011 North Beverly Drive,34.089012,-118.413902
The Godfather,110 Longfellow Road (The Home of the Godfather),40.606518,-74.097946
The Godfather,120 Longfellow Road,40.606838,-74.097626
The Godfather,1999 East 5th St (Clemenza's home),40.601719,-73.967308
The Godfather,3531 White Plains Road,40.878395,-73.866478
The Godfather,5th Avenue,40.813629,-73.936989
The Godfather,Calvary Cemetery,40.736832,-73.913841
The Godfather,Castello degli Schiavi (Don Tommasino's Villa),37.791779,15.223215
The Godfather,Federal Reserve Bank,40.708290,-74.008827
The Godfather,Forza d'Agrò,37.914951,15.334050
The Godfather,Hollywood United Methodist Church,34.104404,-118.338882
The Godfather,Hotel Edison,40.759686,-73.986275
The Godfather,Jack Dempsey's Restaurant,40.748489,-73.986900
The Godfather,Liberty State Park,40.704998,-74.051208
The Godfather,Lincoln Medical Center,40.816971,-73.924110
The Godfather,Little Italy,40.719330,-73.997307
The Godfather,Mott Street,40.724758,-73.994148
The Godfather,New York County Supreme Court,40.714466,-74.001869
The Godfather,New York Eye and Ear Infirmary of Mount Sinai,40.731880,-73.984703
The Godfather,Old Church of St. Joachim and St. Anne,40.511707,-74.220924
The Godfather,Queensboro Bridge,40.756180,-73.952766
The Godfather,Radio City Music Hall,40.759724,-73.979294
The Godfather,Riverdale,40.890591,-73.912712
The Godfather,Santo Domingo,18.486057,-69.931213
The Godfather,Savoca,37.953979,15.340460
The Godfather,St Regis Hotel,40.761230,-73.974319
The Godfather,The Basilica of St. Patrick's Old Cathedral,40.723621,-73.995308
The Godfather,UCLA Royce Hall,34.072914,-118.442253
The Lord of the Rings: The Return of the King,Deer Park Heights,-45.030987,168.674713
The Lord of the Rings: The Return of the King,Edoras,-43.548275,170.893158
The Lord of the Rings: The Return of the King,Hobbiton,-37.872128,175.682861
The Lord of the Rings: The Return of the King,Lothlórien,-44.726971,168.377991
The Lord of the Rings: The Return of the King,Milford Sound,-44.642090,167.895569
The Lord of the Rings: The Return of the King,Mount Ruapehu,-39.281979,175.568451
The Lord of the Rings: The Return of the King,Putangirua Pinnacles,-41.445580,175.247772
The Lord of the Rings: The Return of the King,Queenstown,-45.029835,168.657822
The Lord of the Rings: The Return of the King,Rangipo Desert,-39.170471,175.247528
The Lord of the Rings: The Return of the King,Stone Street Studios,-41.318405,174.813477
The Lord of the Rings: The Return of the King,Tongariro National Park,-39.041531,175.733261
The Lord of the Rings: The Return of the King,Twizel,-44.261295,170.085251
The Lord of the Rings: The Return of the King,Upper Hutt,-41.137726,175.029755
Forrest Gump,Ambassador Hotel,34.059277,-118.297127
Forrest Gump,Beaufort,32.431122,-80.668488
Forrest Gump,Bus Stop Bench,32.075851,-81.093132
Forrest Gump,East Los Angeles College,34.041531,-118.150291
Forrest Gump,Flagstaff,35.198181,-111.651321
Forrest Gump,Glacier National Park,48.716526,-113.823685
Forrest Gump,Grandfather Mountain,36.089340,-81.838333
Forrest Gump,Lincoln Memorial,38.889256,-77.050194
Forrest Gump,Marks Hall,34.019749,-118.282433
Forrest Gump,Marshall Point Lighthouse,43.927792,-69.253052
Forrest Gump,Monument Valley,37.027641,-110.225388
Forrest Gump,Paramount Studios,34.084019,-118.319092
Forrest Gump,Pemaquid,43.906750,-69.515053
Forrest Gump,Pritchardville,32.237900,-80.964363
Forrest Gump,Santa Monica Pier,34.008987,-118.497231
Forrest Gump,The Ebell of Los Angeles,34.061161,-118.324821
Forrest Gump,University of Southern California,34.020340,-118.285278
Forrest Gump,Valley of the Gods,37.275410,-109.868103
Forrest Gump,Varnville,32.848598,-81.078018
Fight Club,123 South Figueroa Stree,34.057648,-118.253342
Fight Club,150 World Way,33.945492,-118.400940
Fight Club,240 North Neptune Ave (Tyler's House),33.772537,-118.268265
Fight Club,325 West 8th Street,34.044521,-118.255447
Fight Club,330 West 8th Street,34.044235,-118.255737
Fight Club,421 West 8th Street,34.044968,-118.256317
Fight Club,505 North Avalon Boulevard,33.775795,-118.262398
Fight Club,Los Angeles Center Studios,34.054974,-118.260033
Fight Club,Los Angeles Theatre,34.046471,-118.252762
Fight Club,Melrose Avenue & N. Heliotrope Dr,34.083580,-118.295319
Fight Club,Olympic Theatre,34.044312,-118.254936
Fight Club,St. Brendan's Catholic Church,34.068481,-118.314690
Fight Club,"Stage 15, 20th Century Fox Studios",34.050060,-118.411812
Fight Club,"Stage 16, 20th Century Fox Studios",34.049763,-118.412369
Fight Club,The Tower Theatre,34.043438,-118.254501
The Lord of the Rings: The Two Towers,Camperdown Studios,-33.889095,151.174698
The Lord of the Rings: The Two Towers,Dry Creek Quarry,-41.159557,174.970734
The Lord of the Rings: The Two Towers,Milford Sound,-44.641624,167.897400
The Lord of the Rings: The Two Towers,Mount Ruapehu,-39.281712,175.568390
The Lord of the Rings: The Two Towers,Mount Sunday (Edoras),-43.548267,170.893036
The Lord of the Rings: The Two Towers,Mount Tasman,-43.566708,170.149841
The Lord of the Rings: The Two Towers,Queenstown,-45.032700,168.658005
The Lord of the Rings: The Two Towers,Te Anau,-45.414902,167.716003
The Lord of the Rings: The Two Towers,Twizel,-44.256500,170.098999
The Lord of the Rings: The Two Towers,Upper Hutt,-41.125278,175.067841
Inception,100 Universal City Plaza,34.136543,-118.355919
Inception,1240 S Hope Street,34.039948,-118.265465
Inception,453 S Spring Street,34.047829,-118.249702
Inception,Bedford,52.139683,-0.470588
Inception,Cardington,52.117191,-0.413708
Inception,Commodore Schuyler F. Heim Bridge,33.765846,-118.240547
Inception,Da Stuzzi Delicatessen,48.847466,2.309767
Inception,Farnborough Airfield,51.283043,-0.779496
Inception,Fortress Mountain,50.820099,-115.215508
Inception,Kananaskis,50.921616,-115.152443
Inception,Leo Carrillo State Beach,34.043861,-118.938713
Inception,Los Angeles Department of Water and Power (JFB),34.057949,-118.250252
Inception,Malibu,34.023647,-118.782433
Inception,Paris 15,48.840271,2.288117
Inception,Pasadena,34.153900,-118.153107
Inception,Pont de Bir-Hakeim,48.855564,2.287042
Inception,Rancho Palos Verdes,33.744633,-118.389435
Inception,Rue Bouchut,48.846958,2.309540
Inception,Shizuoka,34.976460,138.385849
Inception,Spring Street,34.047230,-118.250221
Inception,Tangier,35.758907,-5.844688
Inception,University College London,51.524529,-0.134724
Star Wars: Episode V - The Empire Strikes Back,Alcatraz Island,37.826916,-122.423012
Star Wars: Episode V - The Empire Strikes Back,Banks,45.615997,-123.111877
Star Wars: Episode V - The Empire Strikes Back,Elstree Studios,51.657597,-0.268488
Star Wars: Episode V - The Empire Strikes Back,Forest Grove,45.518391,-123.111191
Star Wars: Episode V - The Empire Strikes Back,Hardangerjøkulen,60.539738,7.400998
Star Wars: Episode V - The Empire Strikes Back,Hillsboro,45.523949,-122.989738
Star Wars: Episode V - The Empire Strikes Back,San Francisco,37.780079,-122.420174
The Matrix,AON,-33.863773,151.203613
The Matrix,BT Global Communication (closed),-33.871269,151.204300
The Matrix,Chippendale,-33.886322,151.199677
The Matrix,Forty One Restaurant (closed),-33.866123,151.211533
The Matrix,Fox Studios Australia,-33.893051,151.223694
The Matrix,Hickson Road,-33.860222,151.202637
The Matrix,Hunter St & O'Connell St,-33.865780,151.208725
The Matrix,Museum railway station,-33.876816,151.209137
The Matrix,Nashville,36.166340,-86.779068
The Matrix,Redfern,-33.892490,151.201797
The Matrix,Rozelle,-33.864117,151.173843
The Matrix,San Francisco,37.780079,-122.420174
The Matrix,Secure Parking - Allianz Centre Car Park,-33.870697,151.204117
The Matrix,Surry Hills,-33.889885,151.212204
The Matrix,Sydney,-33.872761,151.205338
The Matrix,Sydney CBD,-33.872761,151.205338
The Matrix,The Fullerton Hotel Sydney,-33.868130,151.207642
The Matrix,Waterloo,-33.896042,151.200043
One Flew Over the Cuckoo's Nest,Depoe Bay,44.811680,-124.062309
One Flew Over the Cuckoo's Nest,Fort Bragg,39.445492,-123.804543
One Flew Over the Cuckoo's Nest,Oregon State Hospital,44.938286,-123.002266
One Flew Over the Cuckoo's Nest,Salem,44.939018,-123.039307
Se7en,123 E. 6th. St (Wild Bill's Leather Shop),34.045025,-118.249435
Se7en,215 West 5th St (Chester Williams Building),34.048008,-118.250221
Se7en,501 S. Spring St (John Doe's Apartment),34.047295,-118.250015
Se7en,530 South Grand Avenue,34.049366,-118.254478
Se7en,650 S. Spring St (Library Scene),34.044601,-118.252014
Se7en,673 Mateo Street,34.035431,-118.232780
Se7en,746 S. San Pedro Street,34.039673,-118.247612
Se7en,Ambassador Hotel,34.059757,-118.296982
Se7en,Lancaster (Ending Scene),34.703907,-118.248062
Se7en,Mojave,35.052319,-118.173630
Se7en,Pacific Electric Building (Police Headquarters),34.044960,-118.250038
Se7en,Quality Cafe,34.051903,-118.267120
Se7en,Rosslyn Hotel,34.046715,-118.248932
Se7en,S Broadway & W 3rd St (Sloth apartment),34.051319,-118.248077
Se7en,Salon Pure,34.045033,-118.249390
Se7en,Warner Brothers Burbank Studios,34.150661,-118.338676
Seven Samurai,123 E. 6th. St (Wild Bill's Leather Shop),34.045025,-118.249435
Seven Samurai,215 West 5th St (Chester Williams Building),34.048008,-118.250221
Seven Samurai,501 S. Spring St (John Doe's Apartment),34.047295,-118.250015
Seven Samurai,530 South Grand Avenue,34.049366,-118.254478
Seven Samurai,650 S. Spring St (Library Scene),34.044601,-118.252014
Seven Samurai,673 Mateo Street,34.035431,-118.232780
Seven Samurai,746 S. San Pedro Street,34.039673,-118.247612
Seven Samurai,Ambassador Hotel,34.059757,-118.296982
Seven Samurai,Lancaster (Ending Scene),34.703907,-118.248062
Seven Samurai,Mojave,35.052319,-118.173630
Seven Samurai,Pacific Electric Building (Police Headquarters),34.044960,-118.250038
Seven Samurai,Quality Cafe,34.051903,-118.267120
Seven Samurai,Rosslyn Hotel,34.046715,-118.248932
Seven Samurai,S Broadway & W 3rd St (Sloth apartment),34.051319,-118.248077
Seven Samurai,Salon Pure,34.045033,-118.249390
Seven Samurai,Warner Brothers Burbank Studios,34.150661,-118.338676
It's a Wonderful Life,4587 Viro Road,34.197643,-118.179146
It's a Wonderful Life,Balboa Boulevard & Burbank Boulevard,34.172264,-118.500977
It's a Wonderful Life,Beverly Hills,34.073620,-118.400352
It's a Wonderful Life,Beverly Hills High School,34.061218,-118.411209
It's a Wonderful Life,The Culver Studios,34.022720,-118.390533
The Silence of the Lambs,8 Circle St,40.090408,-79.721809
The Silence of the Lambs,Bellaire,40.022049,-80.742500
The Silence of the Lambs,Carnegie Museum of Natural History,40.444141,-79.949272
The Silence of the Lambs,Clay County,38.469109,-81.101288
The Silence of the Lambs,E 8th Ave & Amity St,40.407059,-79.910858
The Silence of the Lambs,FBI Academy,38.531811,-77.446861
The Silence of the Lambs,Frances Perkins Building,38.892807,-77.014503
The Silence of the Lambs,Front St,40.558620,-80.219131
The Silence of the Lambs,Layton,40.090778,-79.722366
The Silence of the Lambs,Lindbergh Ave,40.519066,-79.957237
The Silence of the Lambs,Main Street West,40.799858,-79.322029
The Silence of the Lambs,McKeesport,40.350769,-79.866638
The Silence of the Lambs,Memphis,35.143379,-90.052139
The Silence of the Lambs,Old Allegheny County Jail,40.438549,-79.995331
The Silence of the Lambs,Pittsburgh,40.442169,-79.994957
The Silence of the Lambs,Pittsburgh International Airport,40.493477,-80.238190
The Silence of the Lambs,Soldiers and Sailors Museum and Memorial,40.444809,-79.956169
The Silence of the Lambs,South Bimini Airport,25.700991,-79.273613
City of God,Cidade de Deus,-22.946777,-43.370243
City of God,Rio de Janeiro,-22.908333,-43.196388
Saving Private Ryan,Ballinesker Beach,52.399445,-6.357975
Saving Private Ryan,Calvados,49.173359,-0.445259
Saving Private Ryan,Curracloe Beach,52.388187,-6.362312
Saving Private Ryan,Hatfield,51.762772,-0.225077
Saving Private Ryan,Hatfield Aerodrome,51.767548,-0.252792
Saving Private Ryan,London,51.507164,-0.135805
Saving Private Ryan,Normandy,49.092304,0.025986
Saving Private Ryan,Thame Park,51.727077,-0.965210
Interstellar,1525 Industrial St,34.036312,-118.237663
Interstellar,Altadena,34.190353,-118.134384
Interstellar,Calgary,51.029179,-114.125816
Interstellar,Canmore,51.084549,-115.352539
Interstellar,Fort Macleod,49.722534,-113.407608
Interstellar,Lethbridge,49.692673,-112.849258
Interstellar,Los Angeles Convention Center,34.040379,-118.270241
Interstellar,Nanton,50.349182,-113.778603
Interstellar,Okotoks,50.724953,-113.984367
Interstellar,Sony Pictures Studios,34.017639,-118.401642
Interstellar,Svínafellsjökull,64.011688,-16.886761
Interstellar,Torrance,33.835529,-118.342346
Interstellar,Warner Bros. Studios,34.149879,-118.338188
Interstellar,Westin Bonaventure Hotel & Suites,34.052681,-118.255775
Life Is Beautiful,Arezzo,43.471199,11.863060
Life Is Beautiful,Cortona,43.274132,11.987760
Life Is Beautiful,Montevarchi,43.528782,11.570010
Life Is Beautiful,Papigno,42.550320,12.691940
Life Is Beautiful,Ronciglione,42.291409,12.214220
Life Is Beautiful,Terni,42.560181,12.646800
The Green Mile,Blowing Rock,36.126408,-81.672745
The Green Mile,Blue Ridge Pkwy,36.408104,-81.196068
The Green Mile,Caney Fork,36.137653,-85.804405
The Green Mile,College Grove,35.787708,-86.677078
The Green Mile,Columbia,35.615429,-87.049446
The Green Mile,Flat Top Manor,36.149055,-81.692902
The Green Mile,Lewisburg,35.449913,-86.796288
The Green Mile,Nashville,36.173687,-86.833092
The Green Mile,Shelbyville,35.481422,-86.465279
The Green Mile,State Prison,36.177326,-86.866409
The Green Mile,Sunset Bronson Studios,34.096916,-118.317863
The Green Mile,Warner Brothers Burbank Studios,34.148228,-118.338951
Star Wars: Episode IV - A New Hope,Calakmul,18.533693,-89.892647
Star Wars: Episode IV - A New Hope,Cardington,52.117882,-0.415031
Star Wars: Episode IV - A New Hope,Death Valley National Park,36.503216,-117.087563
Star Wars: Episode IV - A New Hope,Djerba Ajim (أجيم),33.728413,10.750023
Star Wars: Episode IV - A New Hope,Elstree Film Studios,51.658108,-0.269293
Star Wars: Episode IV - A New Hope,Hotel Sidi Idriss,33.542633,9.967238
Star Wars: Episode IV - A New Hope,Naftah (نفطة),33.875397,7.873588
Star Wars: Episode IV - A New Hope,Parque Nacional Tikal,17.222033,-89.623779
Star Wars: Episode IV - A New Hope,Shepperton Studios,51.407787,-0.466149
Star Wars: Episode IV - A New Hope,Sidi Bouhlel (سيدي بوهليل),34.033524,8.281965
Star Wars: Episode IV - A New Hope,Yuma,32.692547,-114.634262
Terminator 2: Judgment Day,11844 Foothill Boulevard,34.273628,-118.394577
Terminator 2: Judgment Day,12002 Osborne Street,34.272697,-118.393837
Terminator 2: Judgment Day,14224 Roscoe Boulevard and Wakefield Avenue,34.221287,-118.443207
Terminator 2: Judgment Day,14400 Roscoe Blvd Van Nuys,34.221321,-118.447517
Terminator 2: Judgment Day,15301 Ventura Blvd.,34.154278,-118.467064
Terminator 2: Judgment Day,19828 Valerio St,34.204479,-118.565292
Terminator 2: Judgment Day,46551 140th St East,34.730148,-117.881187
Terminator 2: Judgment Day,600 Mesquit Street,34.038528,-118.229431
Terminator 2: Judgment Day,6th Street Viaduct,34.038460,-118.228073
Terminator 2: Judgment Day,Arcadia,34.127361,-118.045868
Terminator 2: Judgment Day,Bayside Parkway & Gateway Blvd.,37.476116,-121.937645
Terminator 2: Judgment Day,El Mirage Dry Lake,34.653484,-117.610252
Terminator 2: Judgment Day,Elysian Park,34.082897,-118.234413
Terminator 2: Judgment Day,Fremont,37.550201,-121.980827
Terminator 2: Judgment Day,Kaiser Steel,34.080173,-117.505936
Terminator 2: Judgment Day,Lancaster,34.697472,-118.144524
Terminator 2: Judgment Day,Los Angeles County Arboretum,34.144409,-118.053146
Terminator 2: Judgment Day,Northridge Fashion Center,34.239067,-118.555954
Terminator 2: Judgment Day,Petersen Automotive Museum,34.061863,-118.361534
Terminator 2: Judgment Day,Plummer/Hayvenhurst,34.242893,-118.493881
Terminator 2: Judgment Day,Reseda,34.195587,-118.536232
Terminator 2: Judgment Day,San Jose,37.334789,-121.888138
Terminator 2: Judgment Day,Santa Clarita,34.395515,-118.541679
Terminator 2: Judgment Day,Santa Fe,35.692131,-105.939590
Terminator 2: Judgment Day,Santa Monica Place,34.013733,-118.493988
Terminator 2: Judgment Day,Sherman Oaks,34.149490,-118.439957
Terminator 2: Judgment Day,Sun Valley,34.225090,-118.377007
Terminator 2: Judgment Day,Terminal Island Freeway,33.776772,-118.233330
Terminator 2: Judgment Day,Tujunga Wash,34.268162,-118.361443
Back to the Future,1711 Bushnell Ave (George McFly's House),34.106171,-118.141602
Back to the Future,1727 Bushnell Ave (Lorraine's House),34.105690,-118.141602
